0.812500 0.786458 0.802083 0.786458 0.776042 0.776042 0.833333 0.796875 0.828125 0.744792 0.802083 0.864583 0.796875 0.828125 0.807292 0.755208 0.796875 0.812500 0.817708 0.817708 0.791667 0.765625 0.843750 0.828125 0.807292 0.796875 0.812500 0.802083 0.765625 0.812500 0.776042 0.828125 0.807292 0.838542 0.828125 0.796875 0.807292 0.817708 0.828125 0.770833 0.843750 0.817708 0.807292 0.807292 0.822917 0.781250 0.791667 0.807292 0.796875 0.833333 0.807292 0.807292 0.812500 0.812500 0.828125 0.817708 0.807292 0.807292 0.817708 0.765625 0.776042 0.791667 0.838542 0.828125 0.781250 0.776042 0.796875 0.796875 0.822917 0.838542 0.781250 0.802083 0.838542 0.760417 0.786458 0.802083 0.781250 0.812500 0.807292 0.781250 0.812500 0.833333 0.802083 0.791667 0.807292 0.776042 0.765625 0.786458 0.822917 0.796875 0.812500 0.843750 0.786458 0.781250 0.817708 0.812500 0.812500 0.838542 0.812500 0.817708
0.887804 0.903212 0.872179 0.880317 0.870877 0.857530 0.901259 0.885417 0.880968 0.860352 0.878906 0.919596 0.885200 0.905056 0.889214 0.856445 0.885091 0.893446 0.892795 0.893229 0.866211 0.864475 0.898655 0.896050 0.905490 0.871094 0.885742 0.894206 0.839735 0.886827 0.868164 0.915582 0.890082 0.898655 0.896484 0.893880 0.904622 0.894857 0.917101 0.880317 0.928602 0.907010 0.882921 0.882378 0.893121 0.891819 0.881836 0.901042 0.855143 0.912760 0.887044 0.906684 0.881293 0.897135 0.910482 0.898980 0.877170 0.897461 0.907552 0.869249 0.867730 0.884874 0.905165 0.897461 0.866102 0.850477 0.890842 0.897569 0.902127 0.906901 0.856879 0.861545 0.928277 0.875868 0.887695 0.912001 0.883572 0.918186 0.884115 0.866970 0.903971 0.914062 0.885525 0.882921 0.895833 0.871202 0.884006 0.867513 0.884440 0.875977 0.895074 0.898763 0.883898 0.876194 0.910699 0.883464 0.899848 0.909614 0.892687 0.899740
0.840909 0.772277 0.778846 0.777778 0.747664 0.804598 0.801887 0.787879 0.794393 0.742268 0.768519 0.836538 0.771429 0.794393 0.792079 0.737864 0.776699 0.772727 0.814433 0.835165 0.791667 0.774194 0.817308 0.783784 0.824176 0.800000 0.767857 0.778846 0.768421 0.783019 0.747664 0.824742 0.831461 0.835052 0.778761 0.782178 0.786408 0.808081 0.831579 0.754902 0.843750 0.774775 0.780952 0.797980 0.798077 0.806818 0.804348 0.824176 0.793814 0.826531 0.770642 0.824176 0.865854 0.833333 0.788991 0.842697 0.770642 0.786408 0.779817 0.768421 0.767677 0.754545 0.821782 0.824742 0.754717 0.762376 0.782178 0.761468 0.822917 0.815534 0.775510 0.768519 0.768595 0.715517 0.761905 0.802083 0.787234 0.783019 0.761062 0.759615 0.812500 0.826531 0.822222 0.811111 0.775701 0.767677 0.752475 0.783505 0.776786 0.776699 0.812500 0.843750 0.777778 0.750000 0.796117 0.777778 0.772727 0.828283 0.857143 0.827957
0.770833 0.812500 0.843750 0.802083 0.833333 0.729167 0.885417 0.812500 0.885417 0.750000 0.864583 0.906250 0.843750 0.885417 0.833333 0.791667 0.833333 0.885417 0.822917 0.791667 0.791667 0.750000 0.885417 0.906250 0.781250 0.791667 0.895833 0.843750 0.760417 0.864583 0.833333 0.833333 0.770833 0.843750 0.916667 0.822917 0.843750 0.833333 0.822917 0.802083 0.843750 0.895833 0.854167 0.822917 0.864583 0.739583 0.770833 0.781250 0.802083 0.843750 0.875000 0.781250 0.739583 0.781250 0.895833 0.781250 0.875000 0.843750 0.885417 0.760417 0.791667 0.864583 0.864583 0.833333 0.833333 0.802083 0.822917 0.864583 0.822917 0.875000 0.791667 0.864583 0.968750 0.864583 0.833333 0.802083 0.770833 0.864583 0.895833 0.822917 0.812500 0.843750 0.770833 0.760417 0.864583 0.791667 0.791667 0.791667 0.906250 0.833333 0.812500 0.843750 0.802083 0.843750 0.854167 0.875000 0.885417 0.854167 0.750000 0.802083
0.152575 0.133572 0.142505 0.139840 0.144107 0.155666 0.125569 0.135308 0.138224 0.152968 0.138825 0.118230 0.138471 0.124867 0.130325 0.161840 0.138542 0.130813 0.137026 0.134568 0.152525 0.155281 0.133574 0.124702 0.135203 0.147183 0.135960 0.136988 0.170756 0.137426 0.150954 0.132788 0.146744 0.133868 0.135690 0.134612 0.132463 0.133776 0.131175 0.143162 0.126457 0.134401 0.135169 0.139811 0.132087 0.138229 0.142671 0.131678 0.161638 0.130282 0.139411 0.124699 0.143263 0.135098 0.120987 0.135563 0.140553 0.128086 0.127835 0.149485 0.147517 0.137203 0.123145 0.130533 0.144251 0.158233 0.136623 0.135007 0.126542 0.123215 0.150230 0.163937 0.125036 0.148420 0.138034 0.130374 0.142587 0.125848 0.138142 0.149547 0.125835 0.141254 0.139801 0.143859 0.135647 0.147621 0.140850 0.147681 0.145619 0.178931 0.130596 0.129076 0.140638 0.147889 0.126348 0.140259 0.129214 0.123750 0.143713 0.128385
