1	999	0	0	0	999	1	0	0	0	0	0	0	0	0	0	0	0	999	999	0	0	0	4	1	1	1	16	0	1	8.00	2.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	0
1	15	2	2	2	5	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	5	3	6	5	68	0	5	25.00	1.00	2.00	5.00	4.00	5.00	17	1	0	0	0	0	0	0	0	0	3	3	0	0	0	6.00	6.00	2.00
1	5	2	2	5	5	1	0	0	0	0	0	0	1	1	1	1	1	2	2	2	5	5	3	6	5	6	53	0	4	26.00	3.00	5.00	4.00	5.00	5.00	22	2	81	100	100	5	5	5	5	5	4	4	4	5	5	5.00	5.00	1.00
1	10	2	2	8	5	1	0	0	0	0	0	0	1	2	1	1	2	2	2	2	5	5	4	6	6	6	39	0	3	28.00	2.00	5.00	5.00	5.00	5.00	22	2	81	88	100	5	4	5	5	4	4	4	4	5	5	3.00	3.00	1.00
1	20	2	2	20	5	1	0	0	0	0	0	0	1	2	1	1	1	1	1	1	5	5	5	6	6	5	24	0	2	28.00	1.00	5.00	5.00	4.00	5.00	20	1	100	94	100	5	4	5	5	5	5	5	5	5	5	2.00	2.00	2.00
1	10	2	2	10	5	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	5	6	6	5	46	0	4	28.00	1.00	5.00	5.00	4.00	5.00	20	1	100	100	100	5	5	5	5	5	5	5	5	5	5	4.00	4.00	2.00
1	15	2	2	7	5	1	0	0	0	0	0	0	1	1	1	1	1	2	2	1	4	4	4	5	5	5	34	0	3	24.00	2.00	4.00	4.00	4.00	4.00	18	1	88	100	75	5	5	5	5	5	4	4	5	4	4	3.00	3.00	2.00
1	10	2	2	5	5	1	0	0	0	0	0	0	1	2	1	2	2	2	2	2	5	5	4	5	5	5	25	0	2	25.00	2.00	4.00	4.00	4.00	5.00	19	1	81	81	100	5	4	5	4	4	4	4	4	5	5	2.00	2.00	2.00
1	12	2	2	8	6	1	0	0	0	0	0	0	3	2	1	1	1	2	2	2	5	5	5	6	6	6	30	0	3	28.00	1.00	5.00	5.00	5.00	4.00	20	1	81	81	100	3	4	5	5	5	4	4	4	5	5	3.00	3.00	2.00
1	5	2	2	3	5	2	1	25	999	0	0	0	2	4	2	3	4	3	4	4	4	4	3	6	6	6	44	0	3	26.00	3.00	5.00	5.00	5.00	4.00	22	2	44	44	75	4	2	4	3	2	3	2	2	4	4	4.00	4.00	1.00
1	15	2	2	10	4	1	0	0	0	0	0	0	4	3	1	3	2	2	2	1	4	4	3	6	6	5	47	0	4	26.00	3.00	5.00	5.00	4.00	5.00	22	2	88	50	75	2	3	5	3	4	4	4	5	4	4	4.00	4.00	1.00
1	15	2	2	12	5	2	1	17	999	0	1	999	4	4	4	4	4	3	4	2	2	2	4	6	6	6	26	0	2	27.00	2.00	5.00	5.00	5.00	4.00	21	1	44	25	25	2	2	2	2	2	3	2	4	2	2	2.00	2.00	2.00
1	20	2	2	10	5	1	0	0	0	0	0	0	2	2	1	2	1	2	3	2	5	5	5	6	6	6	55	0	4	29.00	1.00	5.00	5.00	5.00	5.00	21	1	75	81	100	4	4	5	4	5	4	3	4	5	5	5.00	5.00	2.00
1	3	1	1	1	4	1	0	0	0	0	999	1	0	0	0	0	0	1	999	0	0	0	3	1	1	1	71	0	5	7.00	3.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	7.00	7.00	0
1	15	2	2	4	5	1	0	0	0	0	999	1	999	999	999	999	999	3	3	3	3	3	2	3	3	3	69	0	5	14.00	4.00	2.00	2.00	2.00	2.00	12	1	0	0	50	0	0	0	0	0	3	3	3	3	3	6.00	6.00	3.00
1	30	2	2	30	5	1	0	0	0	0	0	0	1	1	1	1	2	3	3	2	5	5	3	5	6	5	23	0	2	24.00	3.00	4.00	5.00	4.00	4.00	20	1	69	94	100	5	5	5	5	4	3	3	4	5	5	2.00	2.00	2.00
1	30	2	2	20	5	1	0	0	0	0	0	0	3	2	1	1	1	2	1	2	5	5	4	6	6	6	39	0	3	28.00	2.00	5.00	5.00	5.00	5.00	22	2	88	81	100	3	4	5	5	5	4	5	4	5	5	3.00	3.00	1.00
1	5	2	2	5	4	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	5	6	6	6	42	0	3	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	100	100	5	5	5	5	5	5	5	5	5	5	4.00	4.00	2.00
1	15	2	2	15	5	1	0	0	0	0	0	0	1	2	1	1	2	2	2	2	5	5	5	6	6	6	21	0	2	29.00	1.00	5.00	5.00	5.00	5.00	21	1	81	88	100	5	4	5	5	4	4	4	4	5	5	2.00	2.00	2.00
1	20	2	2	20	5	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	5	6	6	6	54	0	4	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	100	100	5	5	5	5	5	5	5	5	5	5	5.00	5.00	2.00
1	30	2	2	30	3	2	999	0	999	0	0	0	1	1	1	3	2	2	4	4	5	5	3	5	4	5	60	0	5	22.00	3.00	4.00	3.00	4.00	4.00	18	1	56	81	100	5	5	5	3	4	4	2	2	5	5	6.00	6.00	2.00
1	6	2	2	4	5	1	0	0	0	0	0	0	2	2	1	3	1	2	1	2	5	5	4	6	5	5	46	0	4	26.00	2.00	5.00	4.00	4.00	5.00	20	1	88	75	100	4	4	5	3	5	4	5	4	5	5	4.00	4.00	2.00
1	2	2	2	2	5	1	0	0	0	0	2	1	5	3	5	3	3	4	3	3	3	4	3	3	3	3	60	0	5	15.00	3.00	2.00	2.00	2.00	2.00	11	1	31	38	63	1	3	1	3	3	2	3	3	3	4	6.00	6.00	4.00
1	999	999	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	999	999	0	0	0	2	1	1	1	63	0	5	6.00	4.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00	6.00	0
1	10	2	2	10	5	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	4	6	5	5	30	0	3	26.00	2.00	5.00	4.00	4.00	5.00	20	1	100	100	100	5	5	5	5	5	5	5	5	5	5	3.00	3.00	2.00
1	999	0	0	0	999	1	0	0	0	0	0	0	0	0	0	0	0	999	999	0	0	0	999	1	1	1	20	0	2	0	0	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	0
1	5	2	2	3	5	1	0	0	0	0	0	0	1	1	1	1	2	1	1	1	5	5	4	6	5	5	42	0	3	26.00	2.00	5.00	4.00	4.00	5.00	20	1	100	94	100	5	5	5	5	4	5	5	5	5	5	4.00	4.00	2.00
1	999	0	0	0	999	1	0	0	0	0	0	0	0	0	0	0	0	999	999	0	0	0	999	1	1	1	16	0	1	0	0	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	0
1	0	1	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	1	1	1	72	0	5	5.00	5.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	3	3	0	0	0	7.00	7.00	0
1	5	2	2	5	5	1	0	0	0	0	0	0	4	3	3	3	4	2	2	3	3	3	3	4	4	4	54	0	4	19.00	3.00	3.00	3.00	3.00	3.00	15	1	63	38	50	2	3	3	3	2	4	4	3	3	3	5.00	5.00	3.00
1	10	2	2	10	5	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	5	6	6	6	28	0	2	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	100	100	5	5	5	5	5	5	5	5	5	5	2.00	2.00	2.00
1	999	999	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	3	999	0	0	0	2	1	1	1	69	0	5	6.00	4.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	6.00	6.00	0
1	3	1	1	1	1	1	0	0	0	0	0	0	1	2	1	2	2	2	2	2	3	3	3	5	5	5	57	0	4	23.00	3.00	4.00	4.00	4.00	4.00	19	1	81	81	50	5	4	5	4	4	4	4	4	3	3	5.00	5.00	2.00
1	999	999	0	0	3	1	0	0	0	0	2	1	0	0	0	0	0	4	3	0	0	0	1	1	1	1	72	0	5	5.00	5.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	2	3	0	0	0	7.00	7.00	0
1	15	2	2	15	4	1	0	0	0	0	0	0	2	3	2	3	2	2	3	4	4	4	3	5	5	5	66	0	5	22.00	3.00	4.00	4.00	4.00	3.00	18	1	56	63	75	4	3	4	3	4	4	3	2	4	4	6.00	6.00	2.00
1	5	1	1	1	5	1	0	0	0	0	0	0	5	5	1	5	3	1	1	1	3	3	5	6	6	6	24	0	2	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	13	50	1	1	5	1	3	5	5	5	3	3	2.00	2.00	2.00
1	15	2	2	2	5	1	0	0	0	0	0	0	1	1	1	2	1	3	2	2	5	5	4	6	6	6	24	0	2	28.00	2.00	5.00	5.00	5.00	5.00	22	2	75	94	100	5	5	5	4	5	3	4	4	5	5	2.00	2.00	1.00
1	30	2	2	30	5	1	0	0	0	0	0	0	1	1	2	1	1	2	3	2	5	5	4	5	6	5	50	0	4	25.00	2.00	4.00	5.00	4.00	4.00	19	1	69	100	100	5	5	4	5	5	4	3	4	5	5	5.00	5.00	2.00
1	30	2	2	30	4	1	0	0	0	0	0	0	999	999	999	999	999	5	999	999	999	999	4	5	5	5	54	0	4	25.00	2.00	4.00	4.00	4.00	5.00	19	1	0	0	0	0	0	0	0	0	1	0	0	0	0	5.00	5.00	2.00
1	10	2	2	5	5	1	0	0	0	0	0	0	1	2	1	1	2	2	2	1	4	4	3	5	4	5	33	0	3	20.00	3.00	4.00	3.00	4.00	2.00	16	1	88	88	75	5	4	5	5	4	4	4	5	4	4	3.00	3.00	3.00
1	5	2	2	5	5	1	0	0	0	0	0	0	5	5	1	5	1	1	1	1	5	5	5	6	6	6	55	0	4	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	25	100	1	1	5	1	5	5	5	5	5	5	5.00	5.00	2.00
1	10	2	2	7	2	2	999	0	1	999	999	999	2	2	1	2	1	1	2	2	1	4	4	4	3	5	36	0	3	20.00	2.00	3.00	2.00	4.00	3.00	14	1	88	81	38	4	4	5	4	5	5	4	4	1	4	3.00	3.00	3.00
1	15	2	2	2	6	2	1	999	999	0	0	0	1	3	1	1	2	3	2	2	4	4	3	5	5	6	32	0	3	24.00	3.00	4.00	4.00	5.00	4.00	20	1	75	81	75	5	3	5	5	4	3	4	4	4	4	3.00	3.00	2.00
1	999	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	5	999	0	0	0	5	6	999	999	35	0	3	0	1.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.00	3.00	0
1	8	2	2	8	5	1	0	0	0	0	0	0	4	4	1	4	2	2	2	1	5	5	5	6	6	6	23	0	2	29.00	1.00	5.00	5.00	5.00	5.00	21	1	88	38	100	2	2	5	2	4	4	4	5	5	5	2.00	2.00	2.00
1	25	2	2	10	5	1	0	0	0	0	0	0	4	3	1	2	2	2	2	1	3	3	4	6	6	6	18	0	2	27.00	2.00	5.00	5.00	5.00	4.00	21	1	88	56	50	2	3	5	4	4	4	4	5	3	3	1.00	1.00	2.00
1	999	2	2	999	1	999	0	0	0	0	0	0	3	3	1	3	3	3	3	1	5	5	3	4	4	4	36	0	3	21.00	3.00	3.00	3.00	3.00	5.00	17	1	75	50	100	3	3	5	3	3	3	3	5	5	5	3.00	3.00	2.00
1	5	2	2	999	5	1	0	0	0	0	0	0	2	2	3	2	2	2	2	2	5	5	4	5	4	5	53	0	4	24.00	2.00	4.00	3.00	4.00	5.00	18	1	69	75	100	4	4	3	4	4	4	4	4	5	5	5.00	5.00	2.00
1	15	2	2	6	5	1	0	0	0	0	0	0	0	0	0	0	0	3	999	0	0	0	1	1	1	1	76	0	5	5.00	5.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	7.00	7.00	0
1	5	2	2	999	5	1	0	0	0	0	0	0	3	3	2	3	3	2	2	2	3	3	3	5	5	5	62	0	5	23.00	3.00	4.00	4.00	4.00	4.00	19	1	75	50	50	3	3	4	3	3	4	4	4	3	3	6.00	6.00	2.00
1	30	2	2	15	5	1	0	0	0	0	0	0	2	2	1	2	2	2	2	2	5	5	3	6	6	5	54	0	4	26.00	3.00	5.00	5.00	4.00	5.00	22	2	81	75	100	4	4	5	4	4	4	4	4	5	5	5.00	5.00	1.00
1	10	2	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	1	1	69	0	5	5.00	5.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	4	4	0	0	0	6.00	6.00	0
1	20	2	2	7	5	1	0	0	0	0	0	0	1	2	1	2	2	2	2	2	4	5	3	6	6	5	51	0	4	25.00	3.00	5.00	5.00	4.00	4.00	21	1	81	81	88	5	4	5	4	4	4	4	4	4	5	5.00	5.00	2.00
1	10	2	2	10	5	1	0	0	0	0	0	0	1	2	1	2	2	1	1	1	5	5	4	6	6	6	29	0	2	28.00	2.00	5.00	5.00	5.00	5.00	22	2	100	81	100	5	4	5	4	4	5	5	5	5	5	2.00	2.00	1.00
1	30	2	2	15	5	1	0	0	0	0	0	0	1	1	1	2	2	1	1	1	5	5	4	6	6	5	30	0	3	27.00	2.00	5.00	5.00	4.00	5.00	21	1	100	88	100	5	5	5	4	4	5	5	5	5	5	3.00	3.00	2.00
1	20	1	1	1	5	1	0	0	0	0	999	1	0	0	0	0	0	5	5	0	0	0	1	1	1	1	68	0	5	5.00	5.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	6.00	6.00	0
1	999	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	5	999	0	0	0	5	1	1	1	15	0	1	9.00	1.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1.00	1.00	0
1	45	2	2	30	5	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	4	5	5	6	6	6	53	0	4	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	94	88	5	5	5	4	5	5	5	5	4	5	5.00	5.00	2.00
1	15	2	2	8	5	1	0	0	0	0	0	0	1	2	1	1	1	2	2	2	5	5	5	6	6	6	34	0	3	29.00	1.00	5.00	5.00	5.00	5.00	21	1	81	94	100	5	4	5	5	5	4	4	4	5	5	3.00	3.00	2.00
1	60	2	2	10	5	1	0	0	0	0	0	0	2	3	1	2	2	2	2	2	4	4	4	6	6	5	46	0	4	27.00	2.00	5.00	5.00	4.00	5.00	21	1	81	69	75	4	3	5	4	4	4	4	4	4	4	4.00	4.00	2.00
1	999	999	0	0	5	1	0	0	0	0	2	1	0	0	0	0	0	5	5	0	0	0	1	999	999	999	73	0	5	0	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7.00	7.00	0
1	999	0	0	0	1	2	1	999	2	0	2	2	0	0	0	0	0	3	3	0	0	0	3	4	999	4	58	0	4	0	3.00	3.00	0	3.00	3.00	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	5.00	5.00	0
1	2	1	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	999	999	0	0	0	1	3	3	2	59	0	4	14.00	5.00	2.00	2.00	1.00	4.00	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00	5.00	3.00
1	7	2	2	5	4	1	0	0	0	0	0	0	3	3	1	2	2	1	1	1	5	5	5	6	5	5	53	0	4	27.00	1.00	5.00	4.00	4.00	5.00	19	1	100	63	100	3	3	5	4	4	5	5	5	5	5	5.00	5.00	2.00
1	2	1	1	1	5	1	0	0	0	0	0	0	1	1	1	1	1	2	2	2	5	5	5	6	6	6	42	0	3	29.00	1.00	5.00	5.00	5.00	5.00	21	1	81	100	100	5	5	5	5	5	4	4	4	5	5	4.00	4.00	2.00
1	20	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	2	999	0	0	0	5	1	1	1	16	0	1	9.00	1.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	1.00	1.00	0
1	10	2	2	9	6	1	0	0	0	0	0	0	1	1	1	1	2	3	2	2	5	5	5	6	6	6	34	0	3	29.00	1.00	5.00	5.00	5.00	5.00	21	1	75	94	100	5	5	5	5	4	3	4	4	5	5	3.00	3.00	2.00
1	2	2	2	999	5	2	999	0	1	999	999	1	0	0	0	0	0	2	2	0	0	0	1	3	3	2	69	0	5	12.00	5.00	2.00	2.00	1.00	2.00	12	1	0	0	0	0	0	0	0	0	4	4	0	0	0	6.00	6.00	3.00
1	999	0	0	0	999	1	0	0	0	0	2	2	0	0	0	0	0	3	999	0	0	0	3	1	1	1	15	0	1	7.00	3.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	1.00	1.00	0
1	999	999	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	4	6	5	5	19	0	2	26.00	2.00	5.00	4.00	4.00	5.00	20	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1.00	1.00	2.00
1	999	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	999	0	0	0	5	1	1	1	27	0	2	9.00	1.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2.00	2.00	0
1	5	2	2	5	5	1	0	0	0	0	0	0	4	1	2	3	2	2	2	2	4	3	4	4	4	4	38	0	3	22.00	2.00	3.00	3.00	3.00	5.00	16	1	75	63	63	2	5	4	3	4	4	4	4	4	3	3.00	3.00	3.00
1	10	2	2	10	5	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	5	6	6	6	49	0	4	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	100	100	5	5	5	5	5	5	5	5	5	5	4.00	4.00	2.00
1	3	1	1	1	6	2	1	15	2	0	0	0	0	0	0	0	0	3	999	0	0	0	4	1	1	1	47	0	4	8.00	2.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	4.00	4.00	0
1	7	2	2	4	5	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	4	6	6	6	59	0	4	28.00	2.00	5.00	5.00	5.00	5.00	22	2	100	100	100	5	5	5	5	5	5	5	5	5	5	5.00	5.00	1.00
1	5	2	2	5	5	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	5	5	5	6	6	6	38	0	3	29.00	1.00	5.00	5.00	5.00	5.00	21	1	100	100	100	5	5	5	5	5	5	5	5	5	5	3.00	3.00	2.00
1	999	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	5	999	0	0	0	2	1	1	1	17	0	1	6.00	4.00	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1.00	1.00	0
1	10	2	2	7	5	1	0	0	0	0	0	0	5	2	1	2	2	2	2	2	5	5	4	6	6	5	0	0	999	27.00	2.00	5.00	5.00	4.00	5.00	21	1	81	56	100	1	4	5	4	4	4	4	4	5	5	0	0	2.00
1	6	2	2	3	5	1	0	0	0	0	0	0	1	1	1	1	1	2	2	1	5	5	4	6	6	6	57	0	4	28.00	2.00	5.00	5.00	5.00	5.00	22	2	88	100	100	5	5	5	5	5	4	4	5	5	5	5.00	5.00	1.00
1	4	2	2	2	5	1	0	0	0	0	0	0	2	2	1	2	2	2	2	1	5	5	4	6	6	6	67	0	5	28.00	2.00	5.00	5.00	5.00	5.00	22	2	88	75	100	4	4	5	4	4	4	4	5	5	5	6.00	6.00	1.00
1	4	2	2	3	5	1	0	0	0	0	0	0	2	1	2	2	2	3	3	3	4	4	4	6	6	5	39	0	3	26.00	2.00	5.00	5.00	4.00	4.00	20	1	56	81	75	4	5	4	4	4	3	3	3	4	4	3.00	3.00	2.00
1	90	2	2	40	5	1	0	0	0	0	0	0	1	1	1	1	2	2	2	1	5	5	5	6	6	5	66	0	5	28.00	1.00	5.00	5.00	4.00	5.00	20	1	88	94	100	5	5	5	5	4	4	4	5	5	5	6.00	6.00	2.00
1	999	0	0	0	999	1	0	0	0	0	0	0	0	0	0	0	0	999	999	0	0	0	999	1	1	1	16	0	1	0	0	0.00	0.00	0.00	0.00	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	0
1	2	1	1	1	4	1	0	0	0	0	0	0	2	2	1	2	2	2	2	2	5	5	5	6	6	6	45	0	4	29.00	1.00	5.00	5.00	5.00	5.00	21	1	81	75	100	4	4	5	4	4	4	4	4	5	5	4.00	4.00	2.00
1	60	2	2	10	5	1	0	0	0	0	0	0	1	2	1	1	2	2	1	1	3	2	4	5	5	5	38	0	3	24.00	2.00	4.00	4.00	4.00	4.00	18	1	94	88	38	5	4	5	5	4	4	5	5	3	2	3.00	3.00	2.00
1	60	2	2	30	5	1	0	0	0	0	0	0	3	1	1	1	1	2	2	1	3	4	4	5	5	5	0	0	999	24.00	2.00	4.00	4.00	4.00	4.00	18	1	88	88	63	3	5	5	5	5	4	4	5	3	4	0	0	2.00
1	20	2	2	4	5	1	0	0	0	0	0	0	3	3	2	2	2	2	2	2	5	4	3	5	4	4	60	0	5	21.00	3.00	4.00	3.00	3.00	4.00	17	1	75	63	88	3	3	4	4	4	4	4	4	5	4	6.00	6.00	2.00
